,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
22802,1060 HANCOCK STREET,2017-04-06,Residential,BROOKLYN,11221,40.688577,-73.914747,Bushwick South
22827,161 VARICK STREET,2017-03-10,Commercial,MANHATTAN,10013,40.726714,-74.005625,SoHo-TriBeCa-Civic Center-Little Italy
22830,110 WILLIAM STREET,2017-01-05,Commercial,MANHATTAN,10038,40.708782,-74.007196,Battery Park City-Lower Manhattan
22833,423 ST ANN'S AVENUE,2017-01-05,Residential,BRONX,10454,40.811265,-73.914706,Mott Haven-Port Morris
22834,104-13 113TH STREET,2017-02-27,Residential,QUEENS,11419,40.685029,-73.829262,South Ozone Park
22836,910 81ST STREET,2017-05-05,Residential,BROOKLYN,11228,40.621895,-74.01924,Dyker Heights
22839,750 LEFFERTS AVENUE,2017-05-04,Residential,BROOKLYN,11203,40.663259,-73.936078,Prospect Lefferts Gardens-Wingate
22841,1960 PARK AVE,2017-03-21,Residential,MANHATTAN,10037,40.809623,-73.935754,East Harlem North
22860,84-19 LANDER  STREET,2017-02-06,Residential,QUEENS,11435,40.713269,-73.815861,Briarwood-Jamaica Hills
22862,1713 WALLACE AVENUE,2017-05-19,Residential,BRONX,10462,40.844662,-73.863062,Van Nest-Morris Park-Westchester Square
22866,1550 TOWNSEND AVENUE,2017-02-23,Residential,BRONX,10452,40.843166,-73.914423,West Concourse
22868,835 53 STREET,2017-03-16,Residential,BROOKLYN,11220,40.638917,-74.004583,Sunset Park East
22880,541 WEST 29TH STREET,2017-06-22,Commercial,MANHATTAN,10001,40.752059,-74.002862,Hudson Yards-Chelsea-Flatiron-Union Square
22881,2308 BATH AVENUE,2017-03-03,Residential,BROOKLYN,11214,40.596902,-73.994962,Bensonhurst East
22885,2610 UNIVERSITY AVE,2017-05-25,Residential,BRONX,10468,40.86729,-73.901835,Kingsbridge Heights
22886,210 WEST 262ND ST A/ K/A 6653 BROADWAY,2017-04-20,Residential,BRONX,10471,40.910265,-73.897206,North Riverdale-Fieldston-Riverdale
22890,8 PAERDEGAT 1ST,2017-06-07,Residential,BROOKLYN,11236,40.632107,-73.913047,Canarsie
22891,690 ALBANY AVENUE,2017-01-31,Residential,BROOKLYN,11203,40.657242,-73.939659,Prospect Lefferts Gardens-Wingate
22896,80 CLARKSON AVENUE,2017-05-04,Residential,BROOKLYN,11226,40.654974,-73.957368,Prospect Lefferts Gardens-Wingate
22897,440 MONTAUK AVENUE,2017-05-25,Residential,BROOKLYN,11208,40.667544,-73.875764,East New York
22914,97-07 HORACE HARDING EXPWY.,2017-04-18,Residential,QUEENS,11368,40.734908,-73.8625,Corona
22934,98-01 67TH AVENUE,2017-06-26,Residential,QUEENS,11374,40.72389,-73.855697,Forest Hills
22937,90 EAST 18TH STREET,2017-02-23,Residential,BROOKLYN,11226,40.648965,-73.962994,Flatbush
22942,279 WOODBINE STREET A/K/A 618 KNICKERBOC,2017-02-21,Commercial,BROOKLYN,11221,40.695754,-73.913588,Bushwick North
22946,1743-1745 FULTON AVENUE,2017-06-27,Residential,BRONX,10457,40.842537,-73.897234,Claremont-Bathgate
22955,230-238 WEST 111TH STREET,2017-01-06,Residential,MANHATTAN,10026,40.800482,-73.955942,Central Harlem South
22978,54-22 BEACH CHANNEL DRIVE,2017-05-08,Residential,QUEENS,11692,40.595017,-73.78549,Hammels-Arverne-Edgemere
22981,690 ALLERTON AVENUE,2017-06-06,Residential,BRONX,10467,40.865415,-73.867748,Bronxdale
22983,108 AVE D,2017-02-24,Residential,MANHATTAN,10009,40.723492,-73.976164,Lower East Side
23007,1405 NEW YORK AVENUE,2017-03-23,Residential,BROOKLYN,11210,40.638361,-73.945315,East Flatbush-Farragut
23021,62-62 WOODHAVEN BLVD.,2017-05-17,Residential,QUEENS,11374,40.72546,-73.869869,Middle Village
23034,30 SICKLES STREET,2017-04-19,Residential,MANHATTAN,10040,40.861296,-73.927757,Washington Heights North
23041,103-02 97TH AVENUE,2017-06-22,Residential,QUEENS,11416,40.687705,-73.840599,Richmond Hill
23051,370 8TH AVENUE ROOM 326,2017-02-17,Residential,MANHATTAN,10001,40.748765,-73.995947,Midtown-Midtown South
23055,75 WEST END AVENUE,2017-05-16,Residential,MANHATTAN,10023,40.77422,-73.989237,Lincoln Square
23059,3517 FLATLANDS AVENU,2017-05-10,Residential,BROOKLYN,11234,40.618272,-73.939943,Flatlands
23064,2416 WEBSTER AVENUE,2017-06-13,Residential,BRONX,10458,40.859247,-73.893626,Fordham South
23065,3476 SEYMOUR AVENUE,2017-01-03,Residential,BRONX,10469,40.87762,-73.849806,Eastchester-Edenwald-Baychester
23071,31-13 30TH STREET,2017-05-10,Residential,QUEENS,11106,40.764199,-73.924668,Astoria
23074,1460 PENNSYLVANIA AVENUE,2017-01-25,Residential,BROOKLYN,11239,40.646068,-73.879786,Starrett City
23075,1706 NELSON AVENUE,2017-02-16,Residential,BRONX,10453,40.848347,-73.916823,University Heights-Morris Heights
23083,2814-16 WEST 35 STRE ET,2017-01-26,Residential,BROOKLYN,11224,40.576555,-74.001008,Seagate-Coney Island
23084,1685 FIRST AVENUE,2017-04-04,Residential,MANHATTAN,10128,40.777857,-73.948674,Yorkville
23087,1367 EASTERN PARKWAY,2017-04-28,Commercial,BROOKLYN,11233,40.668406,-73.923226,Crown Heights North
23092,1290-3 RICHMOND AVE.,2017-04-20,Residential,STATEN ISLAND,10314,40.616995,-74.156372,Mariner's Harbor-Arlington-Port Ivory-Graniteville
23097,220 E. 65TH STREET,2017-05-22,Residential,MANHATTAN,10021,40.765028,-73.963193,Lenox Hill-Roosevelt Island
23101,1625 PARK PLACE,2017-01-19,Residential,BROOKLYN,11233,40.671986,-73.92373,Crown Heights North
23106,231 NORTH BURGHER AVE.,2017-04-06,Residential,STATEN ISLAND,10310,40.635144,-74.114599,New Brighton-Silver Lake
23123,626 TRINITY AVE,2017-04-24,Residential,BRONX,10455,40.815303,-73.909339,Melrose South-Mott Haven North
23124,1081 KELLY STREET,2017-01-27,Residential,BRONX,10459,40.82534,-73.895841,Longwood
23130,151 RIDGEWOOD AVENUE,2017-06-15,Residential,BROOKLYN,11208,40.683054,-73.883191,Cypress Hills-City Line
23144,8301 BAY PARKWAY,2017-04-13,Residential,BROOKLYN,11214,40.603561,-73.992117,Bensonhurst West
23149,417 OCEAN AVE,2017-04-24,Residential,BROOKLYN,11226,40.652673,-73.961492,Flatbush
23150,1801 YATES AVENUE,2017-01-18,Residential,BRONX,10461,40.850984,-73.850737,Pelham Parkway
23151,1401 NEW YORK AVE,2017-03-23,Residential,BROOKLYN,11210,40.638435,-73.945326,East Flatbush-Farragut
23152,713-715 HENRY ST.,2017-01-19,Residential,BROOKLYN,11231,40.676622,-74.003014,Carroll Gardens-Columbia Street-Red Hook
23160,240 EAST 2ND STREET,2017-03-21,Residential,MANHATTAN,10009,40.721432,-73.98203,Lower East Side
23175,365 EAST 184TH STREET,2017-02-03,Residential,BRONX,10458,40.857802,-73.895508,Fordham South
23181,541 WEST 29TH STREET,2017-02-06,Commercial,MANHATTAN,10001,40.752059,-74.002862,Hudson Yards-Chelsea-Flatiron-Union Square
23192,2406 UNIVERSITY AVENUE,2017-04-21,Residential,BRONX,10468,40.863088,-73.904708,Kingsbridge Heights
23196,250 WEST 26TH STREET,2017-01-23,Commercial,MANHATTAN,10001,40.746608,-73.995705,Hudson Yards-Chelsea-Flatiron-Union Square
23197,80 SOMERS STREET,2017-02-22,Residential,BROOKLYN,11233,40.678993,-73.909034,Ocean Hill
23199,1530 PENNSYLVANIA AVENUE,2017-01-06,Residential,BROOKLYN,11239,40.644378,-73.877908,Starrett City
23205,781 SHEPHERD AVENUE,2017-06-16,Residential,BROOKLYN,11208,40.665314,-73.877318,East New York
23206,80 NORTH MOORE STREE T,2017-05-11,Residential,MANHATTAN,10013,40.720145,-74.010552,SoHo-TriBeCa-Civic Center-Little Italy
23209,505 EAST 120TH ST,2017-03-10,Residential,MANHATTAN,10035,40.797582,-73.931095,East Harlem North
23213,607 HOWARD AVENUE,2017-05-01,Residential,BROOKLYN,11212,40.667185,-73.919763,Brownsville
23217,3036 BRONXWOOD AVE,2017-01-17,Residential,BRONX,10469,40.870084,-73.861407,Allerton-Pelham Gardens
23226,40 LINDEN BLVD,2017-04-03,Residential,BROOKLYN,11226,40.652219,-73.957655,Prospect Lefferts Gardens-Wingate
23235,40-36 22ND ST A/K/A 21-21 41ST AVENUE A PORTION OF 3RD FLOOR KNOWN AS,2017-01-06,Commercial,QUEENS,11101,40.754212,-73.94073,Queensbridge-Ravenswood-Long Island City
23237,333 BEACH 32ND ST,2017-02-22,Residential,QUEENS,11691,40.596365,-73.764727,Hammels-Arverne-Edgemere
23242,194-01 C 64TH CIRCLE,2017-05-08,Residential,QUEENS,11365,40.740465,-73.781919,Fresh Meadows-Utopia
23248,11-46 44TH DR,2017-05-03,Residential,QUEENS,11101,40.748466,-73.949282,Hunters Point-Sunnyside-West Maspeth
23253,140 ELGAR PLACE,2017-02-07,Residential,BRONX,10475,40.863755,-73.821865,Co-op City
23255,662 SAGAMORE STREET,2017-05-31,Residential,BRONX,10462,40.849082,-73.868753,East Tremont
23260,1700 GRAND CONCOURSE,2017-06-30,Residential,BRONX,10457,40.844479,-73.911464,Mount Hope
23262,707 E. 242 STREET,2017-02-23,Residential,BRONX,10470,40.905645,-73.849026,Woodlawn-Wakefield
23265,1096 BROADWAY,2017-02-16,Residential,BROOKLYN,11221,40.694242,-73.930398,Stuyvesant Heights
23266,1607 SCHENECTADY AVE NUE,2017-03-13,Residential,BROOKLYN,11234,40.633295,-73.93133,Flatlands
23269,186 SUYDAM STREET,2017-03-21,Residential,BROOKLYN,11221,40.699888,-73.925906,Bushwick South
23276,921 ST. MARKS AVENUE,2017-03-22,Residential,BROOKLYN,11213,40.674727,-73.941122,Crown Heights North
23278,200 ALBANY AVENUE,2017-02-15,Residential,BROOKLYN,11213,40.673688,-73.938996,Crown Heights North
23296,340 ST. JOHNS PLACE,2017-03-24,Residential,BROOKLYN,11238,40.674226,-73.966001,Prospect Heights
23308,98-15 HORACE HARDING  EXPWY.,2017-03-20,Residential,QUEENS,11368,40.735561,-73.860251,Corona
23309,324 MONTGOMERY ST.,2017-02-03,Residential,BROOKLYN,11225,40.665557,-73.953998,Crown Heights South
23319,607 WEST 137 STREET,2017-02-21,Residential,MANHATTAN,10031,40.821591,-73.954588,Manhattanville
23321,2753 PITKIN AVENUE,2017-06-14,Residential,BROOKLYN,11208,40.675616,-73.870507,East New York
23338,229 WEST 60TH STREET STORE #7,2017-06-13,Commercial,MANHATTAN,10023,40.771741,-73.988775,Lincoln Square
23341,1137 ST.LAWRENCE AVE,2017-05-09,Residential,BRONX,10472,40.828546,-73.866556,Soundview-Bruckner
23347,43-09 40TH STREET,2017-02-17,Residential,QUEENS,11104,40.745219,-73.923971,Hunters Point-Sunnyside-West Maspeth
23348,189-14 CROCHERON AVE,2017-01-18,Residential,QUEENS,11358,40.763249,-73.792475,Auburndale
23350,3250 PERRY AVENUE,2017-03-13,Residential,BRONX,10467,40.875818,-73.876243,Norwood
23360,58-20 264 STREET,2017-06-23,Residential,QUEENS,11362,40.762114,-73.719178,Douglas Manor-Douglaston-Little Neck
23375,82 VICTORY BLVD.,2017-01-03,Residential,STATEN ISLAND,10301,40.637902,-74.079513,Stapleton-Rosebank
23377,3063 GODWIN TERRACE,2017-01-31,Residential,BRONX,10463,40.879143,-73.906001,Spuyten Duyvil-Kingsbridge
23382,139-76 85TH DRIVE,2017-01-25,Residential,QUEENS,11435,40.708943,-73.814336,Briarwood-Jamaica Hills
23384,4554 PARK AVENUE,2017-05-30,Residential,BRONX,10458,40.856014,-73.894492,Claremont-Bathgate
23390,28 METROPOLITAN OVAL,2017-03-01,Residential,BRONX,10462,40.838182,-73.859103,Parkchester
23393,136-19 FRANKLIN AVEN UE,2017-06-23,Residential,QUEENS,11355,40.754332,-73.827641,Flushing
23394,2240 RYER AVE,2017-06-23,Residential,BRONX,10457,40.856035,-73.899509,Fordham South
23402,324 126TH STREET,2017-03-29,Residential,QUEENS,11356,40.79347,-73.84166,College Point
23407,1908 PROSPECT AVENUE,2017-02-08,Residential,BRONX,10457,40.843384,-73.889864,East Tremont
23408,834 PENFIELD STREET,2017-04-18,Residential,BRONX,10470,40.904212,-73.846504,Woodlawn-Wakefield
23409,2019 POWELL AVENUE,2017-05-16,Residential,BRONX,10472,40.830507,-73.856142,Westchester-Unionport
23417,2383 2ND AVENUE,2017-02-06,Residential,MANHATTAN,10035,40.800809,-73.934917,East Harlem North
23443,1098 WOODYCREST AVE  UNIT 2,2017-05-12,Residential,BRONX,10452,40.834712,-73.926388,Highbridge
23445,365 CLINTON AVENUE,2017-01-19,Commercial,BROOKLYN,11238,40.687097,-73.967599,Clinton Hill
23454,2158 ATLANTIC AVENUE,2017-01-20,Residential,BROOKLYN,11233,40.676572,-73.915184,Ocean Hill
23457,6 W. 190TH ST. A/K/A  2483 JEROME AVE.,2017-06-29,Commercial,BRONX,10468,40.863899,-73.900556,Kingsbridge Heights
23460,1189 SHERIDAN AVENUE,2017-05-19,Residential,BRONX,10456,40.833616,-73.917026,East Concourse-Concourse Village
23471,158 EAST 112TH  STREET,2017-06-05,Residential,MANHATTAN,10029,40.795881,-73.943048,East Harlem South
23476,2070-A JEROME AVENUE,2017-04-21,Commercial,BRONX,10453,40.854389,-73.906806,Mount Hope
23477,238 SCHENECTADY AVEN UE,2017-01-27,Residential,BROOKLYN,11213,40.671119,-73.933695,Crown Heights North
23479,472 MARCY AVENUE,2017-06-02,Residential,BROOKLYN,11206,40.698852,-73.949914,Bedford
23488,524 LAFAYETTE AVENUE,2017-04-05,Residential,BROOKLYN,11205,40.689582,-73.953855,Bedford
23491,32 SUNNYSIDE COURT,2017-05-03,Residential,BROOKLYN,11207,40.683074,-73.889404,Cypress Hills-City Line
23495,111-47 143RD ST.,2017-01-30,Residential,QUEENS,11435,40.685827,-73.801478,South Jamaica
23497,354 49TH STREET,2017-04-06,Residential,BROOKLYN,11220,40.647554,-74.012883,Sunset Park West
23504,45 ELLIOT PLACE,2017-05-16,Residential,BRONX,10452,40.839166,-73.916968,West Concourse
23508,1600 AVENUE T,2017-03-13,Residential,BROOKLYN,11229,40.601201,-73.955757,Madison
23512,123 NOSTRAND AVENUE,2017-01-20,Residential,BROOKLYN,11206,40.695614,-73.9526,Bedford
23514,671 WEST 193 STREET,2017-02-14,Residential,MANHATTAN,10040,40.858045,-73.931076,Washington Heights North
23531,2678 BRIGGS AVENUE,2017-04-06,Residential,BRONX,10458,40.865912,-73.892014,Bedford Park-Fordham North
23537,240 EAST 27TH STREET,2017-04-26,Residential,MANHATTAN,10016,40.740667,-73.979737,Murray Hill-Kips Bay
23545,213 WEST 18TH ST.,2017-05-09,Residential,MANHATTAN,10011,40.741346,-73.998524,Hudson Yards-Chelsea-Flatiron-Union Square
23546,2020 WALTON AVE,2017-03-06,Residential,BRONX,10453,40.85272,-73.907123,Mount Hope
23549,501 NEW YORK AVENUE,2017-01-12,Residential,BROOKLYN,11225,40.662898,-73.947941,Prospect Lefferts Gardens-Wingate
23552,318 TOMPKINS AVENUE,2017-02-07,Commercial,BROOKLYN,11216,40.686795,-73.944612,Bedford
23560,123-33 83RD AVENUE,2017-04-07,Residential,QUEENS,11415,40.711332,-73.827153,Kew Gardens
23563,61-18 PALMETTO STREET,2017-03-07,Residential,QUEENS,11385,40.708479,-73.897668,Ridgewood
23576,31 LEONARD STREET,2017-05-22,Residential,BROOKLYN,11206,40.70428,-73.946062,East Williamsburg
23580,2239 CRESTON AVENUE,2017-02-22,Residential,BRONX,10453,40.85672,-73.901576,Fordham South
23581,901 WASHINGTON AVENU,2017-01-18,Residential,BROOKLYN,11225,40.668027,-73.961862,Crown Heights South
23583,1024 LEGGETT AVENUE,2017-03-20,Commercial,BRONX,10455,40.813434,-73.899212,Longwood
23595,769 ST MARKS AVENUE,2017-02-14,Residential,BROOKLYN,11213,40.675029,-73.946598,Crown Heights North
23601,53 CHESTER STREET,2017-01-19,Residential,BROOKLYN,11212,40.670481,-73.911894,Brownsville
23606,67 HANSON PLACE,2017-04-14,Residential,BROOKLYN,11217,40.685452,-73.974897,Fort Greene
23608,2270 WALTON AVE,2017-04-03,Residential,BRONX,10453,40.857841,-73.903103,Fordham South
23613,1015 OCEAN VIEW AVE,2017-03-30,Residential,BROOKLYN,11235,40.580125,-73.959259,Brighton Beach
23632,2855 SOUTHERN BLVD,2017-01-10,Residential,BRONX,10458,40.865075,-73.883902,Belmont
23642,116 MACDOUGAL STREET,2017-01-05,Residential,MANHATTAN,10012,40.729703,-74.000725,West Village
23646,689 BELMONT AVENUE,2017-01-30,Residential,BROOKLYN,11207,40.672323,-73.884169,East New York
23649,2395 MORRIS AVE,2017-03-02,Residential,BRONX,10468,40.860521,-73.900522,Fordham South
23652,749 FDR DR,2017-03-27,Residential,MANHATTAN,10009,40.722073,-73.974667,Lower East Side
23653,975 WALTON AVENUE,2017-05-09,Residential,BRONX,10452,40.829399,-73.922802,West Concourse
23657,3042 GRAND CONCOURSE,2017-05-31,Residential,BRONX,10458,40.874144,-73.886736,Bedford Park-Fordham North
23664,25-40 99TH STREET,2017-04-21,Residential,QUEENS,11369,40.763465,-73.870643,East Elmhurst
23666,2045 STORY AVENUE,2017-01-05,Residential,BRONX,10473,40.824831,-73.854232,Westchester-Unionport
23670,720 WEST 180TH STREET,2017-02-15,Residential,MANHATTAN,10033,40.849675,-73.937099,Washington Heights South
23671,185 ST.MARKS PLACE,2017-04-19,Residential,STATEN ISLAND,10301,40.645358,-74.080729,West New Brighton-New Brighton-St. George
23676,3250 CONEY ISLAND AVENUE,2017-02-06,Residential,BROOKLYN,11235,40.576935,-73.959563,Brighton Beach
23677,403 GRAND AVENUE,2017-06-12,Residential,BROOKLYN,11238,40.683747,-73.961871,Clinton Hill
23680,4769 WHITE PLAINS RD,2017-01-25,Residential,BRONX,10470,40.90524,-73.849534,Woodlawn-Wakefield
23688,301 BRIGHTWATER COURT,2017-03-07,Residential,BROOKLYN,11235,40.575652,-73.963801,Brighton Beach
23704,1377 CLAY AVENUE,2017-03-03,Residential,BRONX,10456,40.836289,-73.908411,East Concourse-Concourse Village
23707,819 POST AVENUE,2017-03-07,Residential,STATEN ISLAND,10310,40.631094,-74.128445,West New Brighton-New Brighton-St. George
23729,223 SECOND AVENUE,2017-03-29,Residential,MANHATTAN,10003,40.732129,-73.98512,East Village
23733,878 EAST 176TH STREE T,2017-06-20,Residential,BRONX,10460,40.840881,-73.887508,East Tremont
23739,67-11 BELL BLVD.,2017-04-12,Residential,QUEENS,11364,40.743744,-73.759663,Oakland Gardens
23742,365 PULASKI STREET,2017-05-12,Residential,BROOKLYN,11206,40.693883,-73.93615,Stuyvesant Heights
23745,3030 EMMONS AVENUE,2017-05-03,Residential,BROOKLYN,11235,40.583919,-73.937886,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
23748,183 YORK AVENUE,2017-03-09,Residential,STATEN ISLAND,10301,40.641799,-74.087723,West New Brighton-New Brighton-St. George
23749,278 NAGLE AVENUE (GRD.FLR.STORE#2,2017-04-14,Commercial,MANHATTAN,10034,40.863451,-73.919867,Marble Hill-Inwood
23751,1196 EASTERN PARKWAY,2017-03-23,Residential,BROOKLYN,11213,40.668679,-73.929051,Crown Heights North
23760,116 JOHN STREET,2017-01-31,Residential,MANHATTAN,10038,40.707605,-74.00572,Battery Park City-Lower Manhattan
23767,218-11 HILLSIDE AVE,2017-01-13,Residential,QUEENS,11427,40.728792,-73.746328,Queens Village
23768,143-34 222TH STREET,2017-02-14,Residential,QUEENS,11413,40.666873,-73.754955,Laurelton
23785,2915 FREDERICK  DOUGLASS BLVD,2017-06-22,Residential,MANHATTAN,10039,40.828736,-73.937611,Central Harlem North-Polo Grounds
23788,2427 WEBSTER AVENUE,2017-04-07,Residential,BRONX,10458,40.859515,-73.89347,Bedford Park-Fordham North
23804,2409-2411 BEAUMONT A VENUE,2017-06-27,Residential,BRONX,10458,40.854621,-73.884235,Belmont
23807,1148 COLGATE AVE,2017-03-01,Residential,BRONX,10472,40.826987,-73.881652,Soundview-Bruckner
23808,2525 BATCHELDER STREET,2017-04-27,Residential,BROOKLYN,11235,40.591314,-73.937238,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
23810,210-06 JAMAICA AVENUE,2017-01-30,Commercial,QUEENS,11428,40.714926,-73.750222,Queens Village
23838,1370 ST NICHOLAS AVE,2017-04-04,Residential,MANHATTAN,10033,40.847771,-73.934853,Washington Heights South
23851,117 EAST 95TH STREET,2017-03-13,Residential,BROOKLYN,11212,40.66272,-73.924772,Rugby-Remsen Village
23856,1038 UNION STREET,2017-01-11,Residential,BROOKLYN,11225,40.669599,-73.957445,Crown Heights South
23861,2840 OCEAN PARKWAY,2017-03-10,Residential,BROOKLYN,11235,40.580632,-73.96755,West Brighton
23862,2541 AQUEDUCT AVE. WEST,2017-05-11,Residential,BRONX,10468,40.865693,-73.901913,Kingsbridge Heights
23863,691 EAST 230TH STREET,2017-02-27,Residential,BRONX,10466,40.891457,-73.858864,Williamsbridge-Olinville
23869,2076 DALY AVENUE,2017-05-11,Residential,BRONX,10460,40.843945,-73.882135,East Tremont
23875,162-29 76TH ROAD,2017-03-20,Residential,QUEENS,11366,40.72494,-73.805983,Pomonok-Flushing Heights-Hillcrest
23876,566 OSBORN STREET,2017-05-05,Residential,BROOKLYN,11212,40.657785,-73.905776,Brownsville
23888,116-14 133RD STREET,2017-05-23,Residential,QUEENS,11420,40.678102,-73.806992,South Ozone Park
23890,550 EAST 170TH STREET,2017-06-29,Residential,BRONX,10456,40.834802,-73.90266,Claremont-Bathgate
23901,355 EAST 187TH ST,2017-03-29,Residential,BRONX,10458,40.859594,-73.895097,Bedford Park-Fordham North
23907,129-11 157TH STREET,2017-02-07,Residential,QUEENS,11434,40.674508,-73.782015,Springfield Gardens North
23908,2530 HOLLAND AVENUE,2017-06-08,Residential,BRONX,10467,40.863817,-73.865448,Bronxdale
23910,254 QUENTIN ROAD,2017-01-30,Residential,BROOKLYN,11223,40.606194,-73.976847,Bensonhurst East
23913,1816 WHITE PLAINS RD,2017-04-26,Residential,BRONX,10462,40.845827,-73.866327,Van Nest-Morris Park-Westchester Square
23923,2854 W 17TH STREET,2017-06-14,Residential,BROOKLYN,11224,40.577696,-73.984989,Seagate-Coney Island
23936,61 EAST 95TH STREET,2017-03-20,Residential,BROOKLYN,11212,40.663981,-73.926169,Rugby-Remsen Village
23941,51 WEST MOSHOLU PARKWAY NORTH,2017-02-15,Residential,BRONX,10467,40.882395,-73.884939,Norwood
23966,166 SCHOLES STREET,2017-02-14,Residential,BROOKLYN,11206,40.708826,-73.942877,Bushwick South
23967,40 BRIGHTON AVE.,2017-03-31,Residential,STATEN ISLAND,10301,40.637275,-74.088405,West New Brighton-New Brighton-St. George
23968,1585 UNIONPORT ROAD,2017-04-19,Residential,BRONX,10462,40.839896,-73.862157,Parkchester
23970,1511-1521 SHERIDAN AVENUE,2017-03-09,Residential,BRONX,10457,40.840968,-73.911339,East Concourse-Concourse Village
