,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
7357,2184 BARNES AVENUE,2018-01-31,Residential,BRONX,10462,40.85607,-73.863808,Pelham Parkway
7358,970 PROSPECT AVENUE,2018-05-23,Residential,BRONX,10459,40.823121,-73.900177,Longwood
7359,168-19 110 AVENUE,2018-06-13,Residential,QUEENS,11436,40.695353,-73.784288,South Jamaica
7368,1200 COLLEGE AVENUE,2018-05-11,Residential,BRONX,10456,40.832908,-73.913287,East Concourse-Concourse Village
7370,97-55 94TH STREET,2018-04-16,Residential,QUEENS,11416,40.685453,-73.847466,Woodhaven
7372,2130 FIRST AVENUE,2018-03-15,Residential,MANHATTAN,10029,40.791957,-73.938349,East Harlem South
7376,3614 AVENUE K,2018-01-24,Residential,BROOKLYN,11210,40.625071,-73.940204,Flatlands
7377,2739 THROOP AVENUE,2018-04-03,Residential,BRONX,10469,40.865984,-73.851007,Allerton-Pelham Gardens
7380,1726 COLDEN AVENUE,2018-06-18,Residential,BRONX,10462,40.847227,-73.855592,Van Nest-Morris Park-Westchester Square
7393,201 WEST 77TH STREET,2018-05-01,Residential,MANHATTAN,10024,40.781937,-73.979494,Upper West Side
7397,3046-3048 FENTON AVE NUE,2018-01-29,Commercial,BRONX,10469,40.869744,-73.844527,Eastchester-Edenwald-Baychester
7404,75 GRANT AVENUE - APT 4F,2018-05-08,Residential,BROOKLYN,11208,40.689297,-73.868613,Cypress Hills-City Line
7411,25 CUMMINGS ST,2018-06-26,Residential,MANHATTAN,10034,40.866699,-73.926486,Marble Hill-Inwood
7418,935 EAST 163RD STREET,2018-05-18,Residential,BRONX,10459,40.821007,-73.89665,Longwood
7439,668 JAMAICA AVENUE,2018-06-26,Residential,BROOKLYN,11208,40.686641,-73.879543,Cypress Hills-City Line
7457,1150 COMMONWEALTH    AVENUE UNIT 114,2018-04-03,Residential,BRONX,10472,40.829031,-73.8676,Soundview-Bruckner
7459,8517 GLENWOOD ROAD,2018-01-10,Residential,BROOKLYN,11236,40.639503,-73.911102,Canarsie
7464,946 BUSHWICK AVENUE,2018-05-16,Residential,BROOKLYN,11221,40.692522,-73.923498,Bushwick South
7466,3000 OCEAN PARKWAY,2018-06-07,Residential,BROOKLYN,11235,40.576998,-73.968383,West Brighton
7473,1050 EAST 86TH STREE T,2018-03-13,Residential,BROOKLYN,11236,40.635708,-73.905955,Canarsie
7479,220-15 107TH AVE.,2018-03-01,Residential,QUEENS,11429,40.709576,-73.73541,Queens Village
7482,868 FAILE STREET,2018-06-28,Residential,BRONX,10474,40.818715,-73.887578,Hunts Point
7483,315 EAST 102ND ST,2018-02-13,Residential,MANHATTAN,10029,40.787834,-73.943766,East Harlem South
7493,1156 SUTTER AVENUE,2018-04-23,Residential,BROOKLYN,11208,40.672289,-73.875305,East New York
7495,902 41ST ST,2018-03-30,Residential,BROOKLYN,11219,40.644621,-73.995943,Sunset Park East
7501,1037 AVENUE ST JOHN,2018-04-17,Residential,BRONX,10455,40.812626,-73.901298,Longwood
7505,1098 SUTTER AVENUE,2018-04-04,Residential,BROOKLYN,11208,40.671908,-73.87798,East New York
7511,2565 GRAND CONCOURSE,2018-06-06,Residential,BRONX,10468,40.863786,-73.896135,Bedford Park-Fordham North
7517,680 SHEPHERD AVENUE,2018-05-24,Residential,BROOKLYN,11208,40.66735,-73.878846,East New York
7519,323 JEWETT AVENUE,2018-03-06,Residential,STATEN ISLAND,10302,40.629099,-74.130419,West New Brighton-New Brighton-St. George
7528,1655 UNDERCLIFF AVEN UE,2018-05-23,Commercial,BRONX,10453,40.849424,-73.921759,University Heights-Morris Heights
7533,207 ROCHESTER AVENUE,2018-02-20,Residential,BROOKLYN,11213,40.671791,-73.928042,Crown Heights North
7544,1466 BEACH AVE,2018-06-20,Residential,BRONX,10460,40.836962,-73.867154,West Farms-Bronx River
7547,45-25 48TH STREET,2018-04-25,Residential,QUEENS,11377,40.74248,-73.916934,Hunters Point-Sunnyside-West Maspeth
7569,44-12 BARNETT AVENUE,2018-05-15,Residential,QUEENS,11104,40.749371,-73.919195,Hunters Point-Sunnyside-West Maspeth
7572,1423 STERLING PLACE,2018-06-04,Residential,BROOKLYN,11213,40.67153,-73.931705,Crown Heights North
7587,2970 WEST 27TH STREET,2018-04-26,Residential,BROOKLYN,11224,40.573588,-73.992855,Seagate-Coney Island
7597,2510 OCEAN PARKWAY,2018-01-08,Residential,BROOKLYN,11235,40.5886,-73.965717,Gravesend
7602,83-33 118TH STREET,2018-01-25,Residential,QUEENS,11415,40.706235,-73.834603,Kew Gardens
7605,1275 MCDONALD AVENUE,2018-02-20,Commercial,BROOKLYN,11230,40.62202,-73.975494,Ocean Parkway South
7607,880 DEKALB AVENUE,2018-05-30,Residential,BROOKLYN,11221,40.692565,-73.940922,Stuyvesant Heights
7608,1942 AMSTERDAM AVE AKA 501 WEST 156TH ST,2018-02-05,Commercial,MANHATTAN,10032,40.832364,-73.94242,Washington Heights South
7620,1904 VYSE AVENUE,2018-01-30,Residential,BRONX,10460,40.840134,-73.883479,East Tremont
7621,2491 ARTHUR AVENUE,2018-04-27,Commercial,BRONX,10458,40.857825,-73.885646,Belmont
7622,5945 SHORE PARKWAY,2018-06-15,Residential,BROOKLYN,11236,40.631781,-73.884902,Canarsie
7624,20-30 ELK DRIVE,2018-02-28,Residential,QUEENS,11691,40.598311,-73.755221,Far Rockaway-Bayswater
7639,1005 EASTERN PARKWAY,2018-02-08,Residential,BROOKLYN,11213,40.669026,-73.935107,Crown Heights North
7640,486 EAST 95TH STREET,2018-06-01,Residential,BROOKLYN,11212,40.655735,-73.917013,Rugby-Remsen Village
7642,34-15 94TH ST,2018-03-16,Residential,QUEENS,11372,40.754375,-73.873772,Jackson Heights
7648,65-39 MAURICE AVENUE,2018-05-09,Residential,QUEENS,11377,40.734732,-73.900295,Elmhurst-Maspeth
7651,533 OCEAN AVENUE,2018-05-23,Residential,BROOKLYN,11226,40.649651,-73.960918,Flatbush
7661,1546 SELWYN AVENUE,2018-06-14,Residential,BRONX,10457,40.841525,-73.910456,East Concourse-Concourse Village
7672,415 EAST 157TH ST,2018-01-25,Residential,BRONX,10451,40.821472,-73.914512,Melrose South-Mott Haven North
7674,1715 UNION STREET,2018-06-28,Residential,BROOKLYN,11213,40.667924,-73.93288,Crown Heights North
7682,990 ALDUS STREET,2018-05-09,Residential,BRONX,10459,40.823193,-73.889279,Hunts Point
7685,266 WASHINGTON AVENUE,2018-04-17,Residential,BROOKLYN,11205,40.690712,-73.96636,Clinton Hill
7687,2846 BRONX PARK EAST,2018-02-02,Residential,BRONX,10467,40.867265,-73.870459,Bronxdale
7705,230 EAST 95TH STREET,2018-02-06,Residential,BROOKLYN,11212,40.660687,-73.922536,Rugby-Remsen Village
7707,280-300 EAST 161  STREET,2018-01-24,Residential,BRONX,10451,40.825375,-73.917846,East Concourse-Concourse Village
7709,1497 FULTON STREET,2018-03-28,Commercial,BROOKLYN,11216,40.679973,-73.941676,Bedford
7713,42-42 80TH STREET,2018-02-16,Residential,QUEENS,11373,40.742741,-73.885072,Elmhurst
7728,2321 EAST 26TH ST,2018-02-14,Residential,BROOKLYN,11229,40.594886,-73.944685,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
7734,805 TAYLOR AVENUE,2018-03-26,Residential,BRONX,10473,40.821582,-73.86304,Soundview-Castle Hill-Clason Point-Harding Park
7737,1001 UNIVERSITY AVE,2018-06-05,Residential,BRONX,10452,40.832649,-73.931424,Highbridge
7740,34 EAST 208TH STREET,2018-01-03,Residential,BRONX,10467,40.879999,-73.882538,Norwood
7742,646 ARGYLE ROAD,2018-04-06,Residential,BROOKLYN,11230,40.633557,-73.964876,Flatbush
7744,627 WALES AVENUE,2018-05-08,Residential,BRONX,10455,40.814966,-73.9065,Melrose South-Mott Haven North
7748,565 GATES AVENUE,2018-04-17,Residential,BROOKLYN,11221,40.686997,-73.943877,Bedford
7752,1015 EAST 38TH STREE T,2018-05-29,Residential,BROOKLYN,11210,40.630442,-73.939662,Flatlands
7759,2647 SEDGWICK AVENUE,2018-03-06,Residential,BRONX,10468,40.869502,-73.904438,Kingsbridge Heights
7767,993 SUMMIT AVENUE,2018-01-23,Residential,BRONX,10452,40.832934,-73.930368,Highbridge
7772,31-21 105TH STREET,2018-05-02,Residential,QUEENS,11369,40.760669,-73.864238,East Elmhurst
7774,811 CORTELYOU ROAD,2018-02-05,Residential,BROOKLYN,11218,40.638826,-73.970533,Kensington-Ocean Parkway
7788,547 WEST 27TH STREET  AKA 548 WEST 28TH *,2018-05-16,Residential,MANHATTAN,10001,40.750884,-74.003912,Hudson Yards-Chelsea-Flatiron-Union Square
7813,450 GOUVERNEUR PLACE,2018-05-08,Residential,BRONX,10456,40.829438,-73.909038,Morrisania-Melrose
7819,71 WEST 112TH STREET,2018-04-06,Residential,MANHATTAN,10026,40.799121,-73.950691,Central Harlem South
7825,318-320 E 151 STREET,2018-01-17,Residential,BRONX,10451,40.818303,-73.92021,Melrose South-Mott Haven North
7833,315 WEST 138TH STREET,2018-06-13,Residential,MANHATTAN,10030,40.818724,-73.945828,Central Harlem North-Polo Grounds
7842,943 EAST 178TH STREE T,2018-06-13,Residential,BRONX,10460,40.842265,-73.882337,East Tremont
7853,666 COURTLANDT AVENU E,2018-04-09,Residential,BRONX,10451,40.819257,-73.918316,Melrose South-Mott Haven North
7859,1737 GROVE STREET,2018-04-23,Residential,QUEENS,11385,40.703462,-73.910606,Ridgewood
7868,3764 BRONX BLVD,2018-01-10,Residential,BRONX,10467,40.883981,-73.866196,Williamsbridge-Olinville
7873,951 HOE AVENUE,2018-06-14,Residential,BRONX,10459,40.822088,-73.89034,Hunts Point
7877,4-75 48TH AVENUE,2018-06-27,Residential,QUEENS,11109,40.744596,-73.956445,Hunters Point-Sunnyside-West Maspeth
7883,270 LENOX ROAD,2018-03-01,Residential,BROOKLYN,11226,40.654093,-73.950752,Prospect Lefferts Gardens-Wingate
7888,81 GRANT AVENUE,2018-06-20,Residential,BROOKLYN,11208,40.689195,-73.868588,Cypress Hills-City Line
7889,419 EAST 142ND ST,2018-03-23,Residential,BRONX,10454,40.811373,-73.920348,Mott Haven-Port Morris
7891,3054 KINGSBRIDGE AVENUE,2018-04-02,Residential,BRONX,10463,40.879097,-73.907238,Spuyten Duyvil-Kingsbridge
7892,770 HENDRIX STREET,2018-04-27,Residential,BROOKLYN,11207,40.66279,-73.88624,East New York (Pennsylvania Ave)
7893,1365 ST NICHOLAS AVE,2018-04-24,Residential,MANHATTAN,10033,40.84778,-73.934871,Washington Heights South
7896,146-26 58TH AVENUE,2018-05-04,Residential,QUEENS,11355,40.744395,-73.82152,Queensboro Hill
7902,4370 GUNTHER AVENUE,2018-03-12,Residential,BRONX,10466,40.897131,-73.851002,Woodlawn-Wakefield
7908,16-18 KING STREET,2018-05-01,Residential,MANHATTAN,10014,40.727697,-74.003572,SoHo-TriBeCa-Civic Center-Little Italy
7915,134-25 155TH STREET,2018-05-03,Residential,QUEENS,11434,40.670623,-73.781221,Springfield Gardens North
7917,89-10 WHITNEY AVE,2018-05-23,Residential,QUEENS,11373,40.744514,-73.876544,Elmhurst
7923,2119 HUGHES AVENUE,2018-04-09,Residential,BRONX,10457,40.84953,-73.890114,East Tremont
7929,1061 GATES AVENUE,2018-04-18,Residential,BROOKLYN,11221,40.689428,-73.922708,Stuyvesant Heights
7936,26-28 EAST 129TH ST,2018-03-13,Residential,MANHATTAN,10035,40.808513,-73.939371,Central Harlem North-Polo Grounds
7941,136 WEST 170 STREET,2018-06-26,Residential,BRONX,10452,40.841051,-73.923826,Highbridge
7949,150 WEST 174TH STREE,2018-03-07,Residential,BRONX,10453,40.84731,-73.921943,University Heights-Morris Heights
7960,66-68 WEST 176TH STREET,2018-01-22,Residential,BRONX,10453,40.848688,-73.914419,University Heights-Morris Heights
7966,442 EAST 184TH STREET,2018-05-02,Residential,BRONX,10458,40.856274,-73.893754,Claremont-Bathgate
7969,304 WEST 149TH STREE T,2018-04-30,Residential,MANHATTAN,10039,40.825482,-73.940324,Central Harlem North-Polo Grounds
7973,271 EAST 197TH ST.,2018-05-23,Residential,BRONX,10458,40.868229,-73.889548,Bedford Park-Fordham North
7975,1146 PRESIDENT ST,2018-05-04,Residential,BROOKLYN,11225,40.668167,-73.952508,Crown Heights South
7979,66 PEARL ST A/K/A 1 COENTIES SLIP,2018-05-24,Residential,MANHATTAN,10004,40.703611,-74.010932,Battery Park City-Lower Manhattan
7985,96-04 57TH AVENUE,2018-04-18,Residential,QUEENS,11368,40.736848,-73.865062,Corona
7986,1160 229TH DRIVE  SOUTH,2018-05-16,Residential,BRONX,10466,40.885115,-73.845192,Eastchester-Edenwald-Baychester
8004,142-20 FRANKLIN AVE,2018-06-06,Residential,QUEENS,11355,40.756524,-73.823094,Flushing
8009,251-12 HILLSIDE AVE,2018-03-12,Commercial,QUEENS,11426,40.735606,-73.716323,Bellerose
8015,1705 PURDY STREET,2018-04-18,Residential,BRONX,10462,40.840982,-73.854486,Parkchester
8018,2600 NETHERLAND AVENUE,2018-02-28,Residential,BRONX,10463,40.878744,-73.915679,Spuyten Duyvil-Kingsbridge
8028,54 HALE AVENUE,2018-05-04,Residential,BROOKLYN,11208,40.683936,-73.880864,Cypress Hills-City Line
8037,338 EAST 65TH STREET,2018-06-05,Residential,MANHATTAN,10065,40.763937,-73.960616,Lenox Hill-Roosevelt Island
8040,404 TOMPKINS AVENUE - APT 4-F,2018-05-30,Residential,BROOKLYN,11216,40.683451,-73.943944,Bedford
8046,1749 GRAND CONCOURSE,2018-04-30,Residential,BRONX,10453,40.84593,-73.910096,Mount Hope
8054,842 E 225TH STREET,2018-06-13,Residential,BRONX,10466,40.886472,-73.856303,Williamsbridge-Olinville
8061,75-06 WOODSIDE AVENUE,2018-04-12,Residential,QUEENS,11373,40.743286,-73.889574,Elmhurst-Maspeth
8065,666 WEST END AVENUE,2018-02-21,Residential,MANHATTAN,10025,40.793033,-73.974817,Upper West Side
8075,651 WEST 171ST ST,2018-01-09,Residential,MANHATTAN,10032,40.843594,-73.940036,Washington Heights South
8077,2335 CROTONA AVENUE,2018-02-26,Residential,BRONX,10458,40.85304,-73.884082,Belmont
8082,120-09 135 STREET,2018-06-01,Residential,QUEENS,11420,40.675417,-73.803622,South Ozone Park
8089,541 WEST 29TH STREET,2018-04-17,Commercial,MANHATTAN,10001,40.752059,-74.002862,Hudson Yards-Chelsea-Flatiron-Union Square
8093,4448 FURMAN AVENUE,2018-02-20,Residential,BRONX,10466,40.898863,-73.852832,Woodlawn-Wakefield
8104,241 WYONA STREET,2018-04-19,Residential,BROOKLYN,11207,40.673007,-73.893195,East New York
8111,1763 SECOND AVENUE,2018-05-14,Residential,MANHATTAN,10128,40.781598,-73.94904,Yorkville
8120,175 LUDLOW STREET,2018-06-26,Residential,MANHATTAN,10002,40.721847,-73.987471,Chinatown
8123,4578 PARK AVENUE,2018-06-14,Residential,BRONX,10458,40.856664,-73.893999,Claremont-Bathgate
8131,2101 BEDFORD AVENUE,2018-06-06,Residential,BROOKLYN,11226,40.653121,-73.956079,Prospect Lefferts Gardens-Wingate
8133,1512 ROSELLE STREET,2018-06-07,Residential,BRONX,10461,40.843877,-73.847822,Van Nest-Morris Park-Westchester Square
8142,215 MT HOPE PLACE,2018-02-02,Residential,BRONX,10457,40.848256,-73.905282,Mount Hope
8159,100 BELMONT PLACE,2018-01-31,Residential,STATEN ISLAND,10301,40.642636,-74.079663,West New Brighton-New Brighton-St. George
8178,1733 UNION STREET,2018-06-18,Residential,BROOKLYN,11213,40.667893,-73.932318,Crown Heights North
8191,207 DYCKMAN STREET,2018-04-09,Residential,MANHATTAN,10040,40.865067,-73.926954,Marble Hill-Inwood
8201,6413 24TH AVENUE,2018-03-07,Residential,BROOKLYN,11204,40.611623,-73.976517,Bensonhurst East
8206,2022 MONTEREY AVENUE,2018-02-07,Residential,BRONX,10457,40.848466,-73.894178,East Tremont
8225,504 W. 159TH ST. AKA  504-506 W. 159TH ST,2018-04-06,Residential,MANHATTAN,10032,40.834268,-73.941508,Washington Heights South
8226,67-00 192ND STREET   UNIT 202,2018-06-07,Residential,QUEENS,11365,40.737813,-73.781534,Fresh Meadows-Utopia
8236,101-125 W. 147TH ST,2018-02-13,Residential,MANHATTAN,10039,40.821922,-73.93572,Central Harlem North-Polo Grounds
8239,35-50 28TH STREET 1ST FLOOR,2018-04-25,Commercial,QUEENS,11106,40.758475,-73.931544,Astoria
8243,60 GLENMORE AVENUE,2018-02-23,Residential,BROOKLYN,11212,40.671261,-73.908937,Brownsville
8250,1350 WASHINGTON AVE,2018-06-01,Residential,BRONX,10456,40.834096,-73.90532,Claremont-Bathgate
8257,90-27 149TH ST,2018-03-19,Residential,QUEENS,11435,40.702979,-73.806015,Jamaica
8263,97-22 57TH AVENUE,2018-02-09,Residential,QUEENS,11368,40.737349,-73.863394,Corona
8266,36-14 165TH ST,2018-03-13,Residential,QUEENS,11358,40.762751,-73.800841,Murray Hill
8267,709-715 FAIRMOUNT PLACE,2018-04-11,Residential,BRONX,10457,40.844174,-73.89167,East Tremont
8273,85-25 120TH STREET,2018-05-08,Residential,QUEENS,11415,40.702573,-73.831035,Kew Gardens
8276,55 BOWEN STREET,2018-05-15,Residential,STATEN ISLAND,10304,40.614079,-74.083429,Grymes Hill-Clifton-Fox Hills
8277,7 ALBANY AVENUE,2018-01-29,Residential,BROOKLYN,11216,40.680561,-73.938452,Stuyvesant Heights
8288,570 OCEAN AVENUE,2018-04-17,Residential,BROOKLYN,11226,40.649061,-73.960828,Flatbush
8306,625 W 57TH STREET,2018-01-09,Residential,MANHATTAN,10019,40.771289,-73.9937,Clinton
8310,1148 EAST 105TH ST,2018-06-08,Residential,BROOKLYN,11236,40.643372,-73.890064,Canarsie
8312,432 MILFORD STREET,2018-06-04,Residential,BROOKLYN,11208,40.668334,-73.875262,East New York
8317,40-04 25TH AVENUE,2018-01-19,Residential,QUEENS,11103,40.76789,-73.911545,Astoria
8320,2035 BELMONT AVENUE,2018-06-07,Residential,BRONX,10457,40.847754,-73.890482,East Tremont
8325,1124 CARROLL PLACE,2018-01-29,Residential,BRONX,10456,40.832157,-73.918618,East Concourse-Concourse Village
8328,111-09 ROCKAWAY BLVD,2018-05-01,Commercial,QUEENS,11420,40.67747,-73.827352,South Ozone Park
8343,1333 BRISTOW STREET,2018-02-27,Residential,BRONX,10459,40.831441,-73.894838,Crotona Park East
8345,120 BENCHLEY PLACE,2018-02-22,Residential,BRONX,10475,40.873827,-73.826062,Co-op City
8347,880 BOYNTON AVENUE,2018-03-20,Residential,BRONX,10473,40.821314,-73.876507,Soundview-Castle Hill-Clason Point-Harding Park
8349,743 EAST 182ND ST,2018-03-23,Residential,BRONX,10457,40.849643,-73.885324,Belmont
8356,2830 BRIGGS AVENUE,2018-02-06,Residential,BRONX,10458,40.8688,-73.88937,Bedford Park-Fordham North
8361,304B BEACH 15TH ST,2018-05-22,Residential,QUEENS,11691,40.598012,-73.749036,Far Rockaway-Bayswater
8368,240 LOTT AVENUE,2018-06-04,Residential,BROOKLYN,11212,40.658396,-73.904629,Brownsville
8371,210 WEST 146TH STREET,2018-06-11,Residential,MANHATTAN,10039,40.822597,-73.939289,Central Harlem North-Polo Grounds
8372,100 EAST 21ST STREET,2018-04-20,Residential,BROOKLYN,11226,40.651819,-73.960293,Flatbush
8380,3031 BRIGHTON 3RD ST,2018-06-19,Residential,BROOKLYN,11235,40.578169,-73.964599,Brighton Beach
8391,571 EAST 170TH STREET,2018-02-20,Residential,BRONX,10456,40.834606,-73.901757,Morrisania-Melrose
8392,5030 BROADWAY,2018-03-30,Commercial,MANHATTAN,10034,40.868979,-73.917383,Marble Hill-Inwood
8410,108-42 SUTPHIN BLVD,2018-06-08,Residential,QUEENS,11435,40.692327,-73.798682,South Jamaica
8414,146-81 SPRINGFIELD LANE,2018-02-02,Residential,QUEENS,11413,40.659719,-73.759937,Springfield Gardens South-Brookville
8434,660 W. 180TH ST. AKA  4236 BROADWAY,2018-02-01,Commercial,MANHATTAN,10033,40.849298,-73.935853,Washington Heights South
8449,737 SOUTHERN BLVD,2018-01-22,Residential,BRONX,10455,40.814493,-73.898123,Longwood
8458,224 EAST 88TH STREET,2018-05-23,Residential,BROOKLYN,11236,40.648047,-73.917228,Rugby-Remsen Village
8469,2070 ARTHUR AVENUE,2018-03-15,Residential,BRONX,10457,40.848749,-73.891962,East Tremont
8488,508 E 162ND STREET,2018-04-24,Residential,BRONX,10451,40.823615,-73.909855,Morrisania-Melrose
8490,4027 BARNES AVENUE,2018-05-17,Residential,BRONX,10469,40.888457,-73.856733,Williamsbridge-Olinville
8508,32-16 CRESCENT STREET,2018-01-17,Residential,QUEENS,11106,40.763266,-73.928586,Astoria
8512,3135 GODWIN TERRACE,2018-02-15,Residential,BRONX,10463,40.880061,-73.905143,Spuyten Duyvil-Kingsbridge
8519,468 FAIRVIEW AVE,2018-06-12,Residential,QUEENS,11385,40.709134,-73.90996,Ridgewood
8529,29-19 213TH STREET,2018-02-23,Residential,QUEENS,11360,40.774831,-73.776,Bayside-Bayside Hills
8532,65-54 MYRTLE AVENUE,2018-01-22,Residential,QUEENS,11385,40.701282,-73.888714,Glendale
8552,241 CENTRAL PARK WEST,2018-06-12,Residential,MANHATTAN,10027,40.784075,-73.970238,Upper West Side
8554,509 EAST 54TH STREET,2018-06-04,Residential,BROOKLYN,11203,40.646019,-73.925854,Rugby-Remsen Village
8561,32 MARKHAM LANE,2018-01-11,Residential,STATEN ISLAND,10310,40.639029,-74.116177,West New Brighton-New Brighton-St. George
8581,"9 WEST BURNSIDE AVE  AKA 9-21 WEST BURNSIDE AVE.,  2050 DAVIDSON AVE",2018-02-28,Commercial,BRONX,10453,40.853824,-73.907834,University Heights-Morris Heights
8590,141-23 250TH STREET,2018-06-11,Residential,QUEENS,11422,40.661823,-73.732987,Rosedale
8602,241 W. 36TH ST.,2018-01-10,Residential,MANHATTAN,10018,40.752808,-73.990923,Midtown-Midtown South
8607,273 DUMONT AVENUE AK A 642B ROCKAWAY AVE,2018-05-04,Commercial,BROOKLYN,11212,40.664084,-73.909447,Brownsville
8610,396 ATLANTIC AVENUE,2018-06-27,Residential,BROOKLYN,11217,40.687115,-73.985328,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
8611,43-15 46TH STREET,2018-04-24,Residential,QUEENS,11104,40.744507,-73.918418,Hunters Point-Sunnyside-West Maspeth
8616,560 WEST 170TH ST,2018-01-09,Residential,MANHATTAN,10032,40.841916,-73.938075,Washington Heights South
8619,4726 PARK AVENUE,2018-03-07,Residential,BRONX,10458,40.859454,-73.891966,Claremont-Bathgate
8628,750 EAST 179 STREET,2018-04-03,Residential,BRONX,10457,40.845924,-73.888222,East Tremont
8635,3322 DECATUR AVENUE,2018-01-25,Residential,BRONX,10467,40.876987,-73.87321,Norwood
8638,665 MILLER AVENUE,2018-04-30,Residential,BROOKLYN,11207,40.664418,-73.889103,East New York
8639,600 CONCORD AVENUE,2018-02-14,Residential,BRONX,10455,40.814402,-73.907657,Melrose South-Mott Haven North
8651,55 HOLLAND AVENUE,2018-03-15,Residential,STATEN ISLAND,10303,40.638993,-74.171244,Mariner's Harbor-Arlington-Port Ivory-Graniteville
8654,645 WEST 44TH STREET,2018-06-01,Commercial,MANHATTAN,10036,40.762574,-73.998386,Clinton
8662,234 JERSEY STREET,2018-04-17,Residential,STATEN ISLAND,10301,40.642115,-74.086642,West New Brighton-New Brighton-St. George
8666,545 WEST 146TH STREET,2018-01-22,Residential,MANHATTAN,10031,40.826449,-73.948384,Hamilton Heights
