,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
22132,2971 EIGHTH AVENUE,2017-10-12,Residential,MANHATTAN,10039,40.830297,-73.936456,Central Harlem North-Polo Grounds
22158,440 E. 185TH STREET,2017-10-06,Residential,BRONX,10458,40.856908,-73.893344,Claremont-Bathgate
22174,1435 HARROD AVENUE,2017-10-13,Residential,BRONX,10472,40.834605,-73.87487,West Farms-Bronx River
22182,558 LEXINGTON AVENUE,2017-07-26,Residential,BROOKLYN,11221,40.689155,-73.938004,Stuyvesant Heights
22190,10 RICHMAN PLAZA,2017-10-05,Residential,BRONX,10453,40.851533,-73.922961,University Heights-Morris Heights
22191,1039 OCEAN AVENUE APT. 8,2017-07-24,Residential,BROOKLYN,11226,40.637082,-73.958532,Flatbush
22204,1756 EAST 12TH ST.,2017-08-23,Residential,BROOKLYN,11229,40.606618,-73.960835,Homecrest
22208,1385 WASHINGTON  AVENUE,2017-12-06,Residential,BRONX,10456,40.834848,-73.904918,Claremont-Bathgate
22220,1525 UNIONPORT ROAD,2017-10-04,Residential,BRONX,10462,40.836585,-73.856898,Parkchester
22222,440 EAST 137TH ST.,2017-12-05,Residential,BRONX,10454,40.807855,-73.922029,Mott Haven-Port Morris
22233,57 READE STREET,2017-12-14,Residential,MANHATTAN,10007,40.714879,-74.006345,SoHo-TriBeCa-Civic Center-Little Italy
22243,102-64 186TH STREET,2017-08-16,Residential,QUEENS,11423,40.707337,-73.771607,St. Albans
22248,2191 BOLTON STREET,2017-12-12,Residential,BRONX,10462,40.856062,-73.868659,Pelham Parkway
22252,114 ELLIOT PLACE,2017-09-19,Residential,BRONX,10452,40.838693,-73.915784,West Concourse
22258,86-25 VAN WYCK EXPRESSWAY,2017-12-11,Residential,QUEENS,11435,40.706803,-73.818234,Briarwood-Jamaica Hills
22262,316 EAST MOSHOLU  PARKWAY SOUTH,2017-11-29,Residential,BRONX,10458,40.871359,-73.882268,Bedford Park-Fordham North
22264,312 WEST 122ND ST,2017-11-13,Residential,MANHATTAN,10027,40.808605,-73.953469,Central Harlem South
22268,1450 LELAND AVENUE   UNIT 2R,2017-12-12,Residential,BRONX,10460,40.836621,-73.864307,West Farms-Bronx River
22271,531 WEST 179TH STREET,2017-09-05,Residential,MANHATTAN,10033,40.847562,-73.933635,Washington Heights South
22287,86-49 125TH STREET A/K/A - 125-01 JAMAICA AVENUE,2017-08-07,Residential,QUEENS,11418,40.70188,-73.825861,Richmond Hill
22290,82-39 267TH STREET,2017-09-18,Residential,QUEENS,11004,40.741707,-73.703013,Glen Oaks-Floral Park-New Hyde Park
22296,556 THOMAS S. BOYLAND STREET,2017-08-18,Residential,BROOKLYN,11212,40.667397,-73.913087,Brownsville
22298,127 EAST 102ND ST,2017-11-21,Residential,MANHATTAN,10029,40.789911,-73.948654,East Harlem South
22332,1092 ANDERSON AVENUE,2017-09-13,Residential,BRONX,10452,40.834577,-73.925405,Highbridge
22335,2445 WALTON AVE,2017-12-08,Residential,BRONX,10468,40.861893,-73.90065,Fordham South
22336,45-36 163RD STREET  2ND FLOOR,2017-08-16,Residential,QUEENS,11358,40.755257,-73.803751,East Flushing
22343,163-57 23RD AVENUE,2017-11-14,Residential,QUEENS,11357,40.77666,-73.798817,Ft. Totten-Bay Terrace-Clearview
22349,393 WOODBINE STREET,2017-09-01,Residential,BROOKLYN,11237,40.698052,-73.911334,Bushwick North
22357,605 WEST 42ND STREET,2017-08-29,Residential,MANHATTAN,10036,40.76096,-73.998617,Clinton
22373,970 PROSPECT AVENUE,2017-09-27,Residential,BRONX,10459,40.823121,-73.900177,Longwood
22378,210 WEST 262ND STREE T AKA 6653 BROADWAY,2017-11-09,Residential,BRONX,10471,40.910265,-73.897206,North Riverdale-Fieldston-Riverdale
22383,149 ROGERS AVENUE,2017-12-19,Residential,BROOKLYN,11216,40.672377,-73.953038,Crown Heights North
22389,8747 BAY PKWY,2017-07-18,Residential,BROOKLYN,11214,40.599085,-73.99677,Bensonhurst West
22390,316 BEACH 15TH ST,2017-08-02,Residential,QUEENS,11691,40.59824,-73.74902,Far Rockaway-Bayswater
22397,153-13 110TH RD. A/K/A 15313 110TH RD.,2017-07-24,Residential,QUEENS,11433,40.689642,-73.795264,South Jamaica
22409,106-45 156 STREET,2017-12-14,Residential,QUEENS,11434,40.696792,-73.798045,South Jamaica
22414,145 NICHOLS AVENUE,2017-08-29,Residential,BROOKLYN,11208,40.687192,-73.86928,Cypress Hills-City Line
22431,116 EIGHTH AVENUE A/ K/A 260 WEST 16TH ST,2017-08-30,Commercial,MANHATTAN,10011,40.74088,-74.001689,Hudson Yards-Chelsea-Flatiron-Union Square
22459,34-10 84TH STREET AKA 83-16 34TH AVE,2017-09-14,Residential,QUEENS,11372,40.753575,-73.883122,Jackson Heights
22469,85 PITT STREET GROUND FLOOR,2017-07-14,Commercial,MANHATTAN,10002,40.718451,-73.982414,Lower East Side
22471,102-24 159TH ROAD,2017-10-11,Residential,QUEENS,11414,40.659801,-73.830599,Lindenwood-Howard Beach
22472,1425 STANLEY AVENUE,2017-12-05,Residential,BROOKLYN,11208,40.667011,-73.856772,East New York
22484,651 ELTON STREET,2017-07-26,Residential,BROOKLYN,11208,40.666782,-73.881616,East New York
22490,1019 TRINITY AVENUE,2017-11-15,Residential,BRONX,10456,40.825406,-73.904885,Morrisania-Melrose
22491,76-33B COMMONWEALTH BLVD,2017-07-31,Residential,QUEENS,11426,40.742697,-73.725604,Bellerose
22495,50 PALADINO AVE,2017-12-01,Residential,MANHATTAN,10035,40.799168,-73.93001,East Harlem North
22505,474 HANCOCK STREET,2017-12-15,Residential,BROOKLYN,11233,40.684095,-73.936394,Stuyvesant Heights
22513,751 GERARD AVENUE,2017-11-01,Residential,BRONX,10451,40.824936,-73.926456,West Concourse
22526,1975 SEVENTH AVENUE,2017-12-18,Residential,MANHATTAN,10026,40.804937,-73.951261,Central Harlem South
22529,2018 GREENE AVENUE,2017-10-03,Residential,QUEENS,11385,40.708881,-73.908615,Ridgewood
22550,1878 CROSS BRONX EXPRESSWAY,2017-08-18,Commercial,BRONX,10472,40.833716,-73.862979,West Farms-Bronx River
22562,37-08 28TH AVE    SUITE 300,2017-08-01,Commercial,QUEENS,11103,40.766147,-73.915139,Astoria
22564,2120 TIEBOUT AVENUE,2017-11-13,Residential,BRONX,10457,40.853172,-73.898664,Mount Hope
22566,2321 SOUTHERN BLVD,2017-10-13,Residential,BRONX,10460,40.85132,-73.88226,Belmont
22576,108-27 38TH AVE    GROUND FLOOR,2017-08-02,Residential,QUEENS,11368,40.752642,-73.858533,North Corona
22582,85-50 FOREST PKWY,2017-08-14,Residential,QUEENS,11421,40.694158,-73.861654,Woodhaven
22583,509 E. 171ST STREET,2017-09-22,Residential,BRONX,10457,40.837429,-73.902688,Claremont-Bathgate
22584,2002 ELLIS AVENUE,2017-08-10,Residential,BRONX,10472,40.831826,-73.857234,Westchester-Unionport
22590,10 GOODWIN PLACE,2017-11-01,Residential,BROOKLYN,11221,40.691921,-73.924414,Bushwick South
22592,97-20 57TH AVENUE,2017-12-04,Residential,QUEENS,11368,40.737335,-73.863441,Corona
22594,1344 CROES AVENUE,2017-10-20,Residential,BRONX,10472,40.833325,-73.871534,West Farms-Bronx River
22606,404 MCDONALD AVENUE,2017-09-19,Residential,BROOKLYN,11218,40.644213,-73.979723,Kensington-Ocean Parkway
22609,2970 WEST 24TH ST,2017-09-27,Residential,BROOKLYN,11224,40.574134,-73.99081,Seagate-Coney Island
22640,100 FORT WASHINGTON  AVE,2017-08-15,Residential,MANHATTAN,10032,40.838694,-73.943644,Washington Heights South
22644,618 WEST 142ND STREET,2017-10-06,Residential,MANHATTAN,10031,40.824757,-73.952439,Hamilton Heights
22646,320 BEDFORD AVENUE,2017-09-08,Residential,BROOKLYN,11211,40.713478,-73.961962,North Side-South Side
22651,100 ELGAR PLACE,2017-09-08,Residential,BRONX,10475,40.863634,-73.821678,Co-op City
22661,9615 SHORE ROAD,2017-10-12,Residential,BROOKLYN,11209,40.615693,-74.037888,Bay Ridge
22664,61-26 80TH STREET,2017-08-15,Residential,QUEENS,11379,40.724364,-73.878696,Middle Village
22669,451 BRISTOL STREET,2017-10-03,Residential,BROOKLYN,11212,40.659992,-73.910177,Brownsville
22672,110-19 ROCKAWAY BLVD,2017-10-19,Residential,QUEENS,11420,40.677678,-73.828686,South Ozone Park
22679,30-86 32ND STREET,2017-08-02,Residential,QUEENS,11103,40.764574,-73.922184,Astoria
22680,1105 JEROME AVENUE,2017-09-29,Residential,BRONX,10452,40.834234,-73.924535,Highbridge
22685,470 LENOX AVENUE,2017-10-17,Residential,MANHATTAN,10037,40.813008,-73.94165,Central Harlem North-Polo Grounds
22692,100 ELTON STREET,2017-07-11,Residential,BROOKLYN,11208,40.681415,-73.885058,Cypress Hills-City Line
22712,1590 METROPOLITAN AVE,2017-11-21,Residential,BRONX,10462,40.839973,-73.857397,Parkchester
22718,17 HICKORY AVENUE,2017-09-27,Residential,STATEN ISLAND,10305,40.597049,-74.074531,Grasmere-Arrochar-Ft. Wadsworth
22725,1178 EASTERN PARKWAY,2017-12-07,Residential,BROOKLYN,11213,40.668701,-73.929476,Crown Heights North
22741,147-12 TUSKEGEE AIRMEN WAY,2017-09-20,Residential,QUEENS,11435,40.694666,-73.80196,South Jamaica
22745,345 CLASSON AVENUE,2017-12-08,Residential,BROOKLYN,11205,40.689387,-73.960094,Bedford
22746,301 EAST 193RD STREE T,2017-08-03,Residential,BRONX,10458,40.863988,-73.892335,Bedford Park-Fordham North
22747,1212 COLLEGE AVENUE,2017-12-18,Residential,BRONX,10456,40.833087,-73.913182,East Concourse-Concourse Village
22758,254 SKILLMAN STREET,2017-09-12,Residential,BROOKLYN,11205,40.690426,-73.956296,Bedford
22760,180 BETHEL LOOP,2017-10-16,Residential,BROOKLYN,11239,40.651296,-73.882108,Starrett City
22762,98-30 57TH AVENUE,2017-10-27,Residential,QUEENS,11368,40.738027,-73.861173,Corona
22764,1742 RICHMOND RD.,2017-07-28,Residential,STATEN ISLAND,10306,40.5877,-74.10322,Old Town-Dongan Hills-South Beach
22772,22-08 CORNAGA AVENUE,2017-11-29,Residential,QUEENS,11691,40.602185,-73.755668,Far Rockaway-Bayswater
22779,79 BARUCH DRIVE,2017-11-08,Residential,MANHATTAN,10002,40.717575,-73.97819,Lower East Side
22786,812 EAST 227TH  STREET,2017-07-26,Residential,BRONX,10466,40.88808,-73.856137,Williamsbridge-Olinville
22806,1057 BERGEN STREET,2017-10-10,Residential,BROOKLYN,11216,40.676175,-73.951269,Crown Heights North
22807,150-18 75TH AVENUE,2017-08-21,Residential,QUEENS,11367,40.725367,-73.815792,Kew Gardens Hills
22809,644 WALES AVENUE,2017-11-30,Residential,BRONX,10455,40.81521,-73.906388,Melrose South-Mott Haven North
22811,618 OCEAN PARKWAY,2017-09-26,Residential,BROOKLYN,11218,40.633317,-73.972211,Kensington-Ocean Parkway
22812,984 SHERIDAN AVENUE,2017-11-29,Residential,BRONX,10456,40.829199,-73.919583,East Concourse-Concourse Village
22815,3806 BAILEY AVENUE,2017-10-04,Residential,BRONX,10463,40.884274,-73.897615,Van Cortlandt Village
22823,159-70 HARLEM RIVER DRIVE,2017-11-02,Residential,MANHATTAN,10039,40.834339,-73.935488,Central Harlem North-Polo Grounds
22829,219 MOTT STREET,2017-07-17,Residential,MANHATTAN,10012,40.722185,-73.995256,SoHo-TriBeCa-Civic Center-Little Italy
22842,600 WEST 114TH STREE T,2017-10-05,Residential,MANHATTAN,10025,40.806809,-73.965113,Morningside Heights
22844,1991 SEDGWICK AVENUE,2017-09-01,Residential,BRONX,10453,40.857012,-73.916115,University Heights-Morris Heights
22849,831 BARTHOLDI STREET,2017-11-09,Residential,BRONX,10467,40.87379,-73.862289,Williamsbridge-Olinville
22861,354 OCEAN AVENUE,2017-08-14,Residential,BROOKLYN,11226,40.654282,-73.961805,Flatbush
22865,3033 CONEY ISLAND  AVENUE,2017-10-24,Residential,BROOKLYN,11235,40.58189,-73.959924,Brighton Beach
22867,510 WEST 218TH STREET APT 3H,2017-07-13,Residential,MANHATTAN,10034,40.871462,-73.914744,Marble Hill-Inwood
22869,9504 118TH STREET,2017-08-15,Residential,QUEENS,11419,40.691947,-73.827964,Richmond Hill
22872,535 OCEAN PARKWAY,2017-08-07,Residential,BROOKLYN,11218,40.635208,-73.972549,Kensington-Ocean Parkway
22882,102-14 LEWIS AVENUE,2017-10-04,Residential,QUEENS,11368,40.740944,-73.858511,Corona
22892,411 EAST 118 STREET,2017-07-14,Residential,MANHATTAN,10035,40.797106,-73.933949,East Harlem North
22893,1615 FULTON STREET,2017-08-11,Residential,BROOKLYN,11213,40.679659,-73.935936,Stuyvesant Heights
22902,2815 BEVERLY ROAD,2017-12-15,Residential,BROOKLYN,11226,40.645038,-73.950632,Erasmus
22907,780 EAST 165TH ST,2017-08-31,Residential,BRONX,10456,40.824619,-73.902162,Morrisania-Melrose
22910,255 JEFFERSON STREET,2017-08-08,Residential,BROOKLYN,11237,40.703062,-73.9275,Bushwick North
22912,3573 BRONXWOOD AVENUE,2017-12-11,Residential,BRONX,10469,40.877226,-73.859563,Williamsbridge-Olinville
22915,305 95TH STREET,2017-12-18,Residential,BROOKLYN,11209,40.617009,-74.033163,Bay Ridge
22917,164-13 89TH AVENUE,2017-11-03,Residential,QUEENS,11432,40.7075,-73.796955,Jamaica
22922,540 EAST 169TH ST.,2017-12-14,Residential,BRONX,10456,40.832517,-73.904383,Claremont-Bathgate
22926,182 ATKINS AVENUE,2017-12-14,Residential,BROOKLYN,11208,40.674731,-73.879057,East New York
22927,560 BALCOM AVE,2017-10-13,Residential,BRONX,10465,40.821139,-73.826134,Schuylerville-Throgs Neck-Edgewater Park
22928,1470 PARKCHESTER ROAD,2017-08-28,Residential,BRONX,10462,40.836695,-73.859511,Parkchester
22931,357 EAST 195TH  STREET,2017-12-07,Residential,BRONX,10458,40.864916,-73.889231,Bedford Park-Fordham North
22932,1225 SHERIDAN AVENUE,2017-12-14,Residential,BRONX,10456,40.834897,-73.915911,East Concourse-Concourse Village
22933,530 WEST 47TH STREET,2017-11-29,Residential,MANHATTAN,10036,40.76331,-73.994379,Clinton
22941,243 KINGSTON AVENUE,2017-09-07,Residential,BROOKLYN,11213,40.671598,-73.941979,Crown Heights North
22949,313 42ND STREET,2017-10-23,Commercial,BROOKLYN,11232,40.651815,-74.009334,Sunset Park West
22953,301 EAST 193RD ST.,2017-08-07,Residential,BRONX,10458,40.863988,-73.892335,Bedford Park-Fordham North
22959,20-30 ELK DRIVE,2017-11-01,Residential,QUEENS,11691,40.598311,-73.755221,Far Rockaway-Bayswater
22961,5-56 AZTEC PLACE,2017-10-24,Residential,QUEENS,11691,40.599779,-73.760117,Far Rockaway-Bayswater
22968,643 EAST 222ND ST,2017-10-30,Residential,BRONX,10467,40.886286,-73.863468,Williamsbridge-Olinville
22969,29 ARDEN STREET,2017-11-06,Residential,MANHATTAN,10040,40.86188,-73.927081,Washington Heights North
22977,1590 UNDERCLIFF AVEN UE,2017-08-22,Residential,BRONX,10453,40.848494,-73.922473,University Heights-Morris Heights
22990,140-55 34TH AVENUE,2017-11-17,Residential,QUEENS,11354,40.76654,-73.826956,Flushing
22991,1 MORNINGSIDE DRIVE,2017-10-20,Residential,MANHATTAN,10025,40.802317,-73.961713,Morningside Heights
22995,4138 BARNES AVENUE,2017-12-13,Residential,BRONX,10466,40.890876,-73.855389,Williamsbridge-Olinville
22996,140 ALCOTT PLACE,2017-08-01,Residential,BRONX,10475,40.872008,-73.830217,Co-op City
23008,57 VERMILYEA AVE,2017-09-05,Residential,MANHATTAN,10034,40.865512,-73.923964,Marble Hill-Inwood
23028,731A CRANFORD AVENUE,2017-10-11,Residential,BRONX,10470,40.903343,-73.849093,Woodlawn-Wakefield
23035,635 RIVERSIDE DRIVE,2017-10-16,Residential,MANHATTAN,10031,40.824563,-73.954163,Hamilton Heights
23047,94-17 212 PL,2017-10-16,Residential,QUEENS,11428,40.717111,-73.746249,Queens Village
23060,31 WEST TREMONT AVE,2017-08-03,Residential,BRONX,10453,40.851779,-73.911335,University Heights-Morris Heights
23062,1640 PRESIDENT STREET   2ND FLOOR,2017-09-06,Residential,BROOKLYN,11213,40.667109,-73.933112,Crown Heights North
23080,3473 BRUNER AVENUE,2017-07-28,Residential,BRONX,10469,40.879418,-73.841759,Co-op City
23088,4 TURF ROAD,2017-07-17,Residential,STATEN ISLAND,10314,40.584148,-74.154481,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
23089,2007 LAFONTAINE AVEN UE,2017-09-20,Residential,BRONX,10457,40.847562,-73.89371,East Tremont
23109,206A BEACH 32ND ST,2017-08-31,Residential,QUEENS,11691,40.594792,-73.764434,Hammels-Arverne-Edgemere
23110,424 E. 66TH ST APT 1RE,2017-07-03,Residential,MANHATTAN,10065,40.763681,-73.958064,Lenox Hill-Roosevelt Island
23111,1421 BROOKLYN AVENUE,2017-08-15,Residential,BROOKLYN,11210,40.638332,-73.942426,East Flatbush-Farragut
23113,615 GATES AVENUE,2017-08-02,Residential,BROOKLYN,11221,40.687153,-73.942539,Bedford
23114,698 RALPH AVENUE,2017-11-01,Residential,BROOKLYN,11212,40.665718,-73.922422,Brownsville
23115,2866 MARION AVENUE,2017-10-10,Residential,BRONX,10458,40.868417,-73.885126,Bedford Park-Fordham North
23117,16 METROPOLITAN OVAL,2017-08-09,Residential,BRONX,10462,40.83827,-73.859135,Parkchester
23120,922 EAST 221ST STREET,2017-09-20,Residential,BRONX,10469,40.882892,-73.855486,Williamsbridge-Olinville
23131,1233 OCEAN AVENUE,2017-11-22,Residential,BROOKLYN,11230,40.632045,-73.957577,Flatbush
23134,30 RICHMAN PLAZA,2017-11-09,Residential,BRONX,10453,40.851999,-73.922515,University Heights-Morris Heights
23142,178 ROCKAWAY PARKWAY,2017-08-15,Residential,BROOKLYN,11212,40.662331,-73.921485,Brownsville
23159,604 WEST 135TH STREET,2017-08-16,Residential,MANHATTAN,10031,40.820318,-73.955618,Manhattanville
23169,1870 LAFAYETTE AVE.,2017-11-01,Residential,BRONX,10473,40.821811,-73.85973,Soundview-Castle Hill-Clason Point-Harding Park
23174,163 E 178TH STREET,2017-09-01,Residential,BRONX,10453,40.850746,-73.906172,Mount Hope
23177,1295 AMSTERDAM AVENUE,2017-09-07,Residential,MANHATTAN,10027,40.811777,-73.957427,Morningside Heights
23183,10 RICHMAN PLAZA,2017-07-13,Residential,BRONX,10453,40.851533,-73.922961,University Heights-Morris Heights
23194,779 NEW JERSEY AVENU E,2017-08-16,Residential,BROOKLYN,11207,40.660569,-73.891031,East New York (Pennsylvania Ave)
23203,120-11 131 STREET - 2ND FLOOR,2017-08-11,Residential,QUEENS,11420,40.674493,-73.807399,South Ozone Park
23204,108-27 38TH AVE    GROUND FLOOR,2017-08-02,Residential,QUEENS,11368,40.752642,-73.858533,North Corona
23207,2137 VYSE AVENUE,2017-10-31,Residential,BRONX,10460,40.84482,-73.879647,East Tremont
23211,34-28 103 STREET,2017-10-26,Residential,QUEENS,11368,40.755398,-73.865277,North Corona
23212,3 W 36TH STREET,2017-09-12,Residential,MANHATTAN,10018,40.749862,-73.983925,Midtown-Midtown South
23216,71-19 NANSEN STREET,2017-12-01,Residential,QUEENS,11375,40.711158,-73.849723,Forest Hills
23219,35 MEADOW STREET,2017-10-18,Residential,BROOKLYN,11206,40.710821,-73.935946,Bushwick South
23222,1126-30 EVERGREEN AV ENUE,2017-08-15,Residential,BRONX,10472,40.826673,-73.880623,Soundview-Bruckner
23236,3040 WEST 22ND ST.,2017-10-12,Residential,BROOKLYN,11224,40.573623,-73.988611,Seagate-Coney Island
23252,1171 EASTERN PARKWAY APT. 2,2017-09-05,Residential,BROOKLYN,11213,40.668726,-73.929617,Crown Heights North
23263,1250 FRANKLIN AVENUE,2017-11-30,Residential,BRONX,10456,40.830872,-73.90285,Morrisania-Melrose
23270,712 NINTH AVENUE,2017-10-19,Residential,MANHATTAN,10019,40.762599,-73.989589,Clinton
23272,1537 BEACH AVENUE,2017-08-09,Residential,BRONX,10460,40.83923,-73.867373,West Farms-Bronx River
23277,143-09 HILLSIDE AVENUE,2017-10-10,Residential,QUEENS,11435,40.704936,-73.812602,Briarwood-Jamaica Hills
23280,51 CRESCENT STREET,2017-08-15,Residential,BROOKLYN,11208,40.688103,-73.873616,Cypress Hills-City Line
23281,337 BEACH 68 STREET,2017-09-11,Residential,QUEENS,11692,40.59217,-73.797108,Hammels-Arverne-Edgemere
23284,1511-1521 SHERIDAN A VENUE,2017-08-24,Residential,BRONX,10457,40.840968,-73.911339,East Concourse-Concourse Village
23289,658 EAST 221ST STREET,2017-07-11,Residential,BRONX,10467,40.885377,-73.863281,Williamsbridge-Olinville
23295,98-38 57TH AVENUE,2017-07-07,Residential,QUEENS,11368,40.73806,-73.861069,Corona
23299,1641 OCEAN AVE,2017-07-19,Residential,BROOKLYN,11230,40.622056,-73.955689,Midwood
23306,102-23 185TH STREET,2017-08-10,Residential,QUEENS,11423,40.707229,-73.772495,St. Albans
23307,2031 OCEAN AVENUE,2017-10-02,Residential,BROOKLYN,11230,40.612377,-73.953858,Midwood
23312,2091 NEREID AVENUE UNIT 1,2017-07-11,Residential,BRONX,10466,40.899996,-73.842705,Woodlawn-Wakefield
23314,2006 72ND STREET AKA 7201 20 AVENUE,2017-07-19,Residential,BROOKLYN,11204,40.6123,-73.989559,Bensonhurst West
23315,90-23 171 STREET,2017-08-22,Residential,QUEENS,11432,40.708812,-73.789467,Jamaica
23332,2103 HONEYWELL AVE,2017-08-29,Residential,BRONX,10460,40.845144,-73.882307,East Tremont
23336,28 SECOND AVENUE,2017-12-08,Commercial,MANHATTAN,10003,40.7246,-73.990569,East Village
23337,2115-17 VYSE AVENUE,2017-07-14,Residential,BRONX,10460,40.844299,-73.880118,East Tremont
23339,105 WEST 55TH STREET,2017-07-07,Residential,MANHATTAN,10019,40.763206,-73.978547,Midtown-Midtown South
23346,193-30 JAMAICA AVE,2017-09-07,Residential,QUEENS,11423,40.713207,-73.766872,Hollis
23361,1 EAST 213 STREET AK A 3594 JEROME AVENUE,2017-07-24,Residential,BRONX,10467,40.885172,-73.879227,Norwood
23362,1155 BROADWAY A/K/A 1157 BROADWAY,2017-09-27,Commercial,MANHATTAN,10001,40.74431,-73.988924,Hudson Yards-Chelsea-Flatiron-Union Square
23370,242 BRADHURST AVENUE,2017-09-26,Residential,MANHATTAN,10039,40.829162,-73.938875,Central Harlem North-Polo Grounds
23388,2300 LORING PLACE NORTH,2017-10-18,Residential,BRONX,10468,40.861675,-73.908416,Kingsbridge Heights
23395,75 WILSON STREET,2017-11-14,Residential,BROOKLYN,11249,40.704396,-73.963991,Williamsburg
23410,243 E. 120TH STREET,2017-11-13,Residential,MANHATTAN,10035,40.800097,-73.937128,East Harlem North
23411,3845 SHORE PARKWAY,2017-09-26,Residential,BROOKLYN,11235,40.586519,-73.933293,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
23423,20 VANDALIA AVENUE,2017-09-11,Residential,BROOKLYN,11239,40.649498,-73.887189,Starrett City
23425,706 RIVERSIDE DRIVE APT. 10C,2017-10-20,Residential,MANHATTAN,10031,40.828742,-73.950518,Hamilton Heights
